Name,Lat,Longt,Cluster,RelativeHumidity
AR201_2005_8_29.n3,39.5005,-84.3635,3,35.5
AR202_2005_8_29.n3,42.6808,-71.5665,0,85.5
AR203_2005_8_29.n3,43.4888,-89.7242,3,47.75
AR209_2005_8_29.n3,44.4466,-93.1676,3,55.5
AR210_2005_8_29.n3,34.4078,-87.39370000000001,0,100.0
AR213_2005_8_29.n3,34.7562,-86.678,3,54.5
AR214_2005_8_29.n3,40.82833,-98.607,3,62.5
AR220_2005_8_29.n3,46.9923,-120.514,3,37.25
AR227_2005_8_29.n3,35.1753,-106.4808,1,26.25
AR228_2005_8_29.n3,39.625,-104.9795,1,20.25
AR229_2005_8_29.n3,27.9872,-82.5795,0,83.0
AR230_2005_8_29.n3,34.8522,-86.9038,0,68.25
AR231_2005_8_29.n3,35.185,-106.5975,1,27.25
AR236_2005_8_29.n3,29.3918,-98.2093,1,35.0
AR237_2005_8_29.n3,32.3762,-97.3012,3,38.0
AR240_2005_8_29.n3,45.2997,-94.9663,3,52.0
AR242_2005_8_29.n3,42.9788,-78.873,1,13.0
AR243_2005_8_29.n3,30.784499999999998,-84.8697,0,81.0
AR245_2005_8_29.n3,47.6147,-117.1835,1,1.0
AR246_2005_8_29.n3,44.2688,-121.5905,3,39.0
AR249_2005_8_29.n3,35.3842,-97.4295,3,43.6
AR250_2005_8_29.n3,42.610079999999996,-71.46698,0,71.25
AR255_2005_8_29.n3,36.14917,-79.1875,3,61.0
AR258_2005_8_29.n3,43.9642,-86.4545,0,68.66666666666667
AR260_2005_8_29.n3,33.1645,-97.89466999999999,3,54.0
AR263_2005_8_29.n3,37.7767,-81.173,3,47.5
AR264_2005_8_29.n3,33.7212,-111.9918,1,11.0
AR267_2005_8_29.n3,38.7403,-93.6622,3,45.25
AR269_2005_8_29.n3,46.4727,-116.2473,1,18.5
AR270_2005_8_29.n3,36.0955,-75.7328,0,94.0
AR273_2005_8_29.n3,41.6162,-72.9222,0,94.25
AR274_2005_8_29.n3,28.028,-80.667,0,88.5
AR278_2005_8_29.n3,44.075,-80.0005,3,38.0
AR279_2005_8_29.n3,44.1888,-81.6367,3,64.75
AR280_2005_8_29.n3,44.0795,-81.7042,3,50.0
AR282_2005_8_29.n3,49.01919999999999,-123.0867,0,71.33333333333333
AR284_2005_8_29.n3,49.8822,-119.7102,3,57.75
AR286_2005_8_29.n3,41.2862,-96.15,0,82.8
AR287_2005_8_29.n3,32.8745,-105.7743,3,42.0
AR288_2005_8_29.n3,30.3055,-98.3967,3,42.25
AR300_2005_8_29.n3,39.91765,-83.15263,1,34.5
AR301_2005_8_29.n3,35.2208,-97.4142,3,61.333333333333336
AR302_2005_8_29.n3,38.4608,-77.4628,0,81.75
AR307_2005_8_29.n3,34.17,-118.333,3,40.0
AR310_2005_8_29.n3,35.5528,-77.6017,3,64.0
AR312_2005_8_29.n3,37.0022,-121.9363,0,96.66666666666667
AR313_2005_8_29.n3,37.2183,-121.8517,1,16.25
AR316_2005_8_29.n3,48.0853,-117.4318,1,21.0
AR320_2005_8_29.n3,34.0296,-119.7861,3,37.0
AR321_2005_8_29.n3,37.4347,-122.2063,3,47.5
AR323_2005_8_29.n3,38.3803,-122.8242,3,58.25
AR328_2005_8_29.n3,43.6983,-71.4855,0,100.0
AR329_2005_8_29.n3,43.0617,-71.062,0,95.75
AR330_2005_8_29.n3,42.7833,-71.5962,0,89.5
AR332_2005_8_29.n3,41.7122,-77.9505,3,41.0
AR333_2005_8_29.n3,35.9185,-85.0735,0,97.75
AR334_2005_8_29.n3,34.2685,-85.8006,0,89.5
AR338_2005_8_29.n3,39.2403,-76.6497,3,59.5
AR343_2005_8_29.n3,41.8302,-72.8657,0,100.0
AR345_2005_8_29.n3,32.935,-96.5292,3,43.0
AR347_2005_8_29.n3,34.7269,-86.7455,3,60.5
AR348_2005_8_29.n3,33.283,-86.8453,0,70.5
AR350_2005_8_29.n3,38.3395,-121.2455,1,16.0
AR354_2005_8_29.n3,46.811,-113.9367,1,18.0
AR357_2005_8_29.n3,42.01108,-71.30758,0,74.5
AR358_2005_8_29.n3,42.84938,-71.893,0,94.66666666666667
AR363_2005_8_29.n3,46.9665,-91.784,3,48.25
AR365_2005_8_29.n3,40.1803,-105.4775,1,19.25
AR368_2005_8_29.n3,39.0622,-104.7873,3,43.5
AR370_2005_8_29.n3,45.4313,-122.734,0,71.75
AR372_2005_8_29.n3,33.8658,-84.425,3,57.25
AR374_2005_8_29.n3,43.4132,-84.0535,3,36.25
AR378_2005_8_29.n3,45.3643,-84.9405,0,80.0
AR380_2005_8_29.n3,43.6717,-84.3827,1,31.0
AR381_2005_8_29.n3,42.3552,-85.175,3,40.25
AR382_2005_8_29.n3,42.4518,-85.2425,3,47.5
AR384_2005_8_29.n3,30.5165,-97.8533,3,51.5
AR385_2005_8_29.n3,42.84661,-71.42794,0,81.0
AR388_2005_8_29.n3,43.3675,-86.2428,3,47.0
AR390_2005_8_29.n3,33.79101,-118.10841,3,41.5
AR391_2005_8_29.n3,27.2817,-81.834,1,32.25
AR394_2005_8_29.n3,43.046,-91.146,3,53.0
AR395_2005_8_29.n3,41.7247,-90.4892,0,100.0
AR397_2005_8_29.n3,38.558,-92.6817,3,41.5
AR402_2005_8_29.n3,34.5069,-87.2415,0,71.75
AR404_2005_8_29.n3,37.1716,-78.9953,3,41.5
AR409_2005_8_29.n3,40.3315,-76.7282,0,70.75
AR410_2005_8_29.n3,40.6792,-75.6055,0,88.5
AR412_2005_8_29.n3,63.8745,-148.9958,3,48.0
AR413_2005_8_29.n3,33.9712,-90.367,3,54.25
AR415_2005_8_29.n3,42.3105,-71.2475,0,81.5
AR417_2005_8_29.n3,34.1472,-88.0263,0,92.75
AR418_2005_8_29.n3,36.26283,-93.146,1,7.75
AR425_2005_8_29.n3,44.6928,-68.9657,0,100.0
AR426_2005_8_29.n3,34.557,-84.2922,0,73.0
AR427_2005_8_29.n3,20.8778,-156.5187,0,72.0
AR428_2005_8_29.n3,27.8898,-82.7322,0,82.75
AR429_2005_8_29.n3,32.4938,-96.963,3,47.0
AR430_2005_8_29.n3,34.4397,-87.3809,0,69.25
AR431_2005_8_29.n3,46.4635,-91.97592,3,66.2
AR434_2005_8_29.n3,33.3225,-108.878,1,19.0
AR435_2005_8_29.n3,39.1642,-84.4958,1,28.75
AR436_2005_8_29.n3,37.4777,-97.2402,0,68.0
AR437_2005_8_29.n3,43.0837,-96.167,3,41.75
AR439_2005_8_29.n3,41.7175,-97.0027,3,46.5
AR441_2005_8_29.n3,41.68461,-72.74025999999999,0,100.0
AR446_2005_8_29.n3,38.032,-87.579,0,76.0
AR447_2005_8_29.n3,37.98,-87.45,0,77.0
AR448_2005_8_29.n3,36.4758,-77.9263,3,52.666666666666664
AR449_2005_8_29.n3,34.7042,-79.8995,3,59.0
AR450_2005_8_29.n3,44.9398,-95.7157,3,47.5
AR451_2005_8_29.n3,27.8766,-82.78588,3,65.5
AR452_2005_8_29.n3,32.992,-96.729,3,42.333333333333336
AR454_2005_8_29.n3,45.5223,-123.0523,3,58.0
AR455_2005_8_29.n3,41.718,-111.8202,1,27.5
AR456_2005_8_29.n3,31.546299999999995,-110.263,0,100.0
AR458_2005_8_29.n3,41.1268,-83.1835,1,16.0
AR463_2005_8_29.n3,45.8083,-122.468,0,67.25
AR464_2005_8_29.n3,33.352,-112.4303,1,12.5
AR466_2005_8_29.n3,39.30283,-77.86833,3,60.0
AR468_2005_8_29.n3,42.4183,-90.3295,3,58.0
AR470_2005_8_29.n3,39.8725,-86.2013,3,51.25
AR471_2005_8_29.n3,33.5113,-82.1369,3,62.5
AR472_2005_8_29.n3,32.6442,-96.7217,1,35.0
AR474_2005_8_29.n3,38.63783,-76.62383,0,78.25
AR475_2005_8_29.n3,41.8733,-71.9158,0,76.0
AR476_2005_8_29.n3,32.6542,-97.1703,3,47.25
AR477_2005_8_29.n3,32.562670000000004,-97.18783,3,44.25
AR479_2005_8_29.n3,47.6488,-95.0155,0,72.25
AR480_2005_8_29.n3,40.827,-92.9195,3,51.0
AR481_2005_8_29.n3,42.18658,-71.00438,0,71.25
AR482_2005_8_29.n3,38.1708,-121.6386,1,20.0
AR484_2005_8_29.n3,41.7,-83.6,1,26.25
AR485_2005_8_29.n3,39.7197,-85.9373,1,1.0
AR487_2005_8_29.n3,36.9222,-93.8317,3,52.5
AR488_2005_8_29.n3,27.8667,-80.6333,0,86.0
AR489_2005_8_29.n3,39.1322,-76.7278,3,62.5
AR492_2005_8_29.n3,30.2545,-89.786,0,90.0
AR495_2005_8_29.n3,41.0232,-74.0337,0,76.0
AR502_2005_8_29.n3,28.1718,-81.4903,0,96.0
AR503_2005_8_29.n3,38.7913,-77.2547,3,65.25
AR504_2005_8_29.n3,39.6255,-76.6463,1,10.0
AR505_2005_8_29.n3,38.9817,-77.5278,3,58.25
AR506_2005_8_29.n3,39.7983,-75.6757,0,82.25
AR508_2005_8_29.n3,27.9732,-81.9288,0,89.5
AR509_2005_8_29.n3,36.4542,-76.30069,0,83.0
AR510_2005_8_29.n3,41.8475,-71.0533,0,68.0
AR511_2005_8_29.n3,42.1458,-70.8697,0,76.25
AR512_2005_8_29.n3,33.638,-85.7515,0,74.0
AR513_2005_8_29.n3,37.6678,-121.6745,1,13.5
AR514_2005_8_29.n3,41.262,-72.8085,0,84.75
AR515_2005_8_29.n3,37.7238,-93.4895,3,51.5
AR516_2005_8_29.n3,28.2828,-82.7117,0,76.75
AR517_2005_8_29.n3,35.0503,-79.0517,3,54.0
AR520_2005_8_29.n3,33.5913,-86.3033,0,69.0
AR523_2005_8_29.n3,33.297,-111.0978,1,23.0
AR530_2005_8_29.n3,42.7565,-72.2704,0,92.0
AR531_2005_8_29.n3,46.17167,-123.58,0,75.0
AR532_2005_8_29.n3,22.51,114.12,0,80.25
AR535_2005_8_29.n3,32.673,-97.1817,3,44.0
AR536_2005_8_29.n3,35.0425,-106.1645,3,35.25
AR541_2005_8_29.n3,36.9345,-112.8853,1,18.5
AR543_2005_8_29.n3,28.5177,-81.7152,0,96.66666666666667
AR547_2005_8_29.n3,26.8567,-80.0938,3,53.5
AR549_2005_8_29.n3,39.0843,-104.8718,1,21.5
AR551_2005_8_29.n3,41.7402,-111.9752,1,23.25
AR553_2005_8_29.n3,42.2292,-88.088,3,35.25
AR554_2005_8_29.n3,35.6367,-101.4542,3,40.75
AR556_2005_8_29.n3,39.5,-83.8,3,49.0
AR558_2005_8_29.n3,33.4315,-88.80167999999999,0,70.0
AR559_2005_8_29.n3,40.47,-74.5878,0,81.75
AR563_2005_8_29.n3,35.5757,-97.6298,3,51.75
AR566_2005_8_29.n3,43.7038,-111.88611000000002,1,20.0
AR569_2005_8_29.n3,36.1114,-87.21389,0,89.0
AR570_2005_8_29.n3,40.6482,-111.9483,1,17.5
AR571_2005_8_29.n3,42.155,-72.2085,0,100.0
AR573_2005_8_29.n3,41.61777,-73.92452,0,90.0
AR575_2005_8_29.n3,39.9397,-74.1445,0,85.5
AR578_2005_8_29.n3,35.1597,-89.9162,0,71.25
AR579_2005_8_29.n3,35.99,-86.7872,0,83.25
AR580_2005_8_29.n3,36.2609,-82.2037,3,62.25
AR581_2005_8_29.n3,33.1363,-87.5322,0,73.25
AR583_2005_8_29.n3,33.485,-85.8088,0,100.0
AR585_2005_8_29.n3,33.1845,-85.4022,0,68.5
AR587_2005_8_29.n3,30.3318,-92.0517,3,48.0
AR588_2005_8_29.n3,32.54463,-92.00425,3,55.0
AR592_2005_8_29.n3,42.4578,-95.1477,3,53.0
AR594_2005_8_29.n3,40.1967,-85.3897,3,35.5
AR595_2005_8_29.n3,40.4555,-85.3752,1,27.0
AR596_2005_8_29.n3,39.2433,-86.6328,3,54.5
AR597_2005_8_29.n3,41.65933,-93.69866999999999,1,34.5
AR598_2005_8_29.n3,36.133,-97.0817,3,47.75
AR601_2005_8_29.n3,39.2062,-83.5992,0,100.0
AR602_2005_8_29.n3,39.9042,-83.87,1,33.25
AR603_2005_8_29.n3,39.9925,-83.1695,1,27.25
AR604_2005_8_29.n3,41.3092,-82.979,1,19.5
AR605_2005_8_29.n3,41.54643,-83.6349,3,40.0
AR606_2005_8_29.n3,41.3917,-81.5162,1,33.0
AR607_2005_8_29.n3,32.9935,-96.8918,3,43.75
AR608_2005_8_29.n3,41.7302,-84.9467,3,35.25
AR610_2005_8_29.n3,28.0083,-82.783,3,65.5
AR612_2005_8_29.n3,42.3497,-88.0163,3,46.0
AR613_2005_8_29.n3,42.1333,-87.9662,3,64.5
AR614_2005_8_29.n3,41.9542,-87.7203,3,61.0
AR615_2005_8_29.n3,41.6153,-88.2,3,44.0
AR616_2005_8_29.n3,41.4345,-87.1124,3,57.5
AR618_2005_8_29.n3,44.437329999999996,-88.05233,3,49.75
AR619_2005_8_29.n3,43.8223,-88.6242,3,42.0
AR621_2005_8_29.n3,45.5395,-92.978,3,48.75
AR622_2005_8_29.n3,46.360009999999996,-120.59643999999999,1,24.25
AR623_2005_8_29.n3,41.079,-112.06806999999999,1,19.0
AR625_2005_8_29.n3,32.4838,-97.815,3,44.0
AR626_2005_8_29.n3,44.303,-69.79633000000001,0,79.0
AR627_2005_8_29.n3,32.8197,-97.4058,3,35.75
AR628_2005_8_29.n3,37.2833,-122.0027,1,27.666666666666668
AR635_2005_8_29.n3,35.1857,-77.8395,0,71.5
AR636_2005_8_29.n3,36.0717,-78.6813,3,49.5
AR637_2005_8_29.n3,35.1847,-80.8675,3,61.5
AR638_2005_8_29.n3,37.9158,-122.0358,1,31.75
AR639_2005_8_29.n3,42.6137,-75.5595,0,69.5
AR641_2005_8_29.n3,34.6344,-86.5121,0,75.25
AR645_2005_8_29.n3,39.58478,-104.90016000000001,1,16.25
AR646_2005_8_29.n3,34.2318,-118.2658,3,37.5
AR650_2005_8_29.n3,45.2528,-94.1575,3,42.25
AR651_2005_8_29.n3,41.7565,-72.5583,0,86.0
AR652_2005_8_29.n3,47.9555,-122.3538,0,78.5
AR653_2005_8_29.n3,35.9817,-78.5542,0,76.25
AR654_2005_8_29.n3,34.5847,-86.9439,0,71.5
AR655_2005_8_29.n3,40.3845,-75.6367,0,87.0
AR658_2005_8_29.n3,45.2148,-123.7548,0,98.5
AR663_2005_8_29.n3,27.748699999999996,-81.8922,0,84.6
AR664_2005_8_29.n3,27.7567,-81.5687,0,94.5
AR665_2005_8_29.n3,27.7875,-81.3277,0,100.0
AR666_2005_8_29.n3,28.0097,-81.5995,0,95.66666666666667
AR667_2005_8_29.n3,44.0082,-121.2742,1,20.0
AR668_2005_8_29.n3,33.2492,-87.5783,0,68.33333333333333
AR669_2005_8_29.n3,41.1703,-97.5463,3,58.75
AR671_2005_8_29.n3,42.735,-74.8058,0,76.5
AR672_2005_8_29.n3,38.3495,-121.9688,1,17.25
AR674_2005_8_29.n3,45.782,-108.71967,1,16.5
AR675_2005_8_29.n3,41.7905,-72.613,0,92.75
AR677_2005_8_29.n3,32.7397,-85.1778,0,79.5
AR678_2005_8_29.n3,37.5142,-77.5672,3,63.0
AR679_2005_8_29.n3,40.5697,-75.5892,0,91.0
AR680_2005_8_29.n3,35.1772,-89.778,0,82.75
AR681_2005_8_29.n3,36.6742,-93.211,3,36.666666666666664
AR682_2005_8_29.n3,40.2277,-75.1292,0,85.0
AR683_2005_8_29.n3,45.4017,-122.6003,3,50.75
AR685_2005_8_29.n3,45.5522,-122.852,3,46.25
AR686_2005_8_29.n3,34.5228,-85.6237,0,88.5
AR688_2005_8_29.n3,34.3628,-86.3437,1,8.5
AR689_2005_8_29.n3,30.4875,-94.7767,3,57.5
AR692_2005_8_29.n3,27.9574,-81.9463,0,93.5
AR693_2005_8_29.n3,42.0826,-70.6851,0,69.0
AR694_2005_8_29.n3,34.691,-88.1097,3,64.8
AR697_2005_8_29.n3,26.6193,-81.9508,3,53.75
AR698_2005_8_29.n3,45.3963,-88.1242,3,41.0
AR701_2005_8_29.n3,33.5755,-112.5787,1,14.5
AR702_2005_8_29.n3,38.60572,-93.85028,3,49.0
AR705_2005_8_29.n3,38.976,-92.4727,3,59.25
AR707_2005_8_29.n3,35.1332,-82.3302,0,72.33333333333333
AR709_2005_8_29.n3,38.8027,-90.545,3,53.0
AR711_2005_8_29.n3,39.1035,-92.4766,3,62.0
AR716_2005_8_29.n3,33.6762,-117.3958,1,21.0
AR718_2005_8_29.n3,41.2459,-112.1992,1,17.5
AR720_2005_8_29.n3,40.1942,-105.0672,1,17.25
AR722_2005_8_29.n3,37.889,-122.1083,1,19.0
AR723_2005_8_29.n3,44.9287,-71.463,0,93.75
AR724_2005_8_29.n3,31.335,-89.4008,0,88.25
AR725_2005_8_29.n3,34.2437,-117.2445,1,33.75
AR728_2005_8_29.n3,39.2363,-106.1075,3,44.0
AR729_2005_8_29.n3,39.5287,-104.9153,1,17.0
AR730_2005_8_29.n3,28.1813,-82.2997,0,98.0
AR731_2005_8_29.n3,40.5267,-75.6278,0,83.0
AR732_2005_8_29.n3,41.3833,-82.2,3,37.75
AR734_2005_8_29.n3,27.9247,-82.7983,0,100.0
AR735_2005_8_29.n3,33.5427,-86.5745,0,73.0
AR736_2005_8_29.n3,27.838070000000002,-82.62783,0,72.5
AR738_2005_8_29.n3,38.2423,-120.37,1,27.666666666666668
AR739_2005_8_29.n3,30.426170000000003,-87.2838,0,75.0
AR740_2005_8_29.n3,34.4571,-87.8651,3,61.5
AR741_2005_8_29.n3,36.8018,-121.7884,0,100.0
AR743_2005_8_29.n3,40.1188,-120.9045,1,22.5
AR744_2005_8_29.n3,32.7187,-114.6477,1,22.333333333333332
AR745_2005_8_29.n3,34.4988,-117.321,0,100.0
AR747_2005_8_29.n3,27.0117,-82.0347,0,67.0
AR749_2005_8_29.n3,37.2187,-107.1025,1,24.5
AR750_2005_8_29.n3,30.0572,-81.5,0,67.0
AR751_2005_8_29.n3,34.4553,-85.7028,0,91.25
AR754_2005_8_29.n3,44.597,-123.254,3,62.5
AR758_2005_8_29.n3,45.5603,-123.9075,0,93.75
AR764_2005_8_29.n3,32.7173,-97.1388,3,48.333333333333336
AR768_2005_8_29.n3,32.8853,-97.2362,3,47.0
AR770_2005_8_29.n3,44.0688,-111.4487,1,18.0
AR771_2005_8_29.n3,33.0203,-116.889,1,26.5
AR772_2005_8_29.n3,33.0133,-116.9458,1,30.333333333333332
AR773_2005_8_29.n3,33.338,-111.586,1,21.0
AR774_2005_8_29.n3,32.1955,-110.7992,1,19.5
AR778_2005_8_29.n3,37.1013,-121.9037,1,33.25
AR782_2005_8_29.n3,35.5965,-77.346,0,77.75
AR783_2005_8_29.n3,39.8892,-79.761,3,53.0
AR784_2005_8_29.n3,34.9538,-82.0097,3,58.333333333333336
AR786_2005_8_29.n3,33.838,-118.3142,0,72.75
AR788_2005_8_29.n3,36.0505,-95.903,3,53.75
AR789_2005_8_29.n3,38.6192,-92.2293,3,37.25
AR793_2005_8_29.n3,38.3388,-87.3542,0,67.25
AR794_2005_8_29.n3,41.3417,-88.2978,3,64.4
AR795_2005_8_29.n3,42.5867,-111.9745,1,16.0
AR797_2005_8_29.n3,40.1167,-104.9372,1,24.5
AR798_2005_8_29.n3,38.5117,-122.9988,3,65.75
AR799_2005_8_29.n3,47.9163,-91.7625,0,74.0
AR800_2005_8_29.n3,38.03053,-85.6597,0,96.75
AR801_2005_8_29.n3,44.9282,-75.7578,3,53.0
AR802_2005_8_29.n3,44.0817,-123.0642,3,65.25
AR803_2005_8_29.n3,40.12,-76.6688,3,63.25
AR804_2005_8_29.n3,44.2725,-72.4888,0,76.4
AR808_2005_8_29.n3,37.0587,-120.808,1,34.25
AR810_2005_8_29.n3,38.26504,-81.88472,0,79.25
AR811_2005_8_29.n3,42.3225,-83.4603,1,31.5
AR813_2005_8_29.n3,42.0562,-93.8623,3,56.0
AR814_2005_8_29.n3,40.191,-85.6859,3,45.75
AR816_2005_8_29.n3,28.33605,-82.2567,0,100.0
AR817_2005_8_29.n3,35.5772,-97.6708,3,46.5
AR819_2005_8_29.n3,40.09649,-82.9063,3,36.0
AR821_2005_8_29.n3,41.4412,-71.6552,0,78.25
AR823_2005_8_29.n3,37.07,-97.0368,3,61.25
AR824_2005_8_29.n3,42.12972,-72.09694,0,94.0
AR826_2005_8_29.n3,32.2387,-110.7873,1,24.5
AR827_2005_8_29.n3,26.1505,-80.2243,0,72.0
AR829_2005_8_29.n3,31.2845,-94.3178,3,45.25
AR830_2005_8_29.n3,33.9188,-80.4077,3,58.5
AR831_2005_8_29.n3,40.5535,-75.6032,0,88.0
AR834_2005_8_29.n3,38.6445,-122.8822,1,31.75
AR835_2005_8_29.n3,41.1867,-85.1753,1,27.0
AR836_2005_8_29.n3,36.816,-114.1043,1,11.5
AR839_2005_8_29.n3,30.534,-97.7568,3,53.75
AR840_2005_8_29.n3,30.806,-98.959,3,48.0
AR841_2005_8_29.n3,42.4672,-73.0225,0,96.25
AR842_2005_8_29.n3,45.17249999999999,-67.2872,0,100.0
AR843_2005_8_29.n3,39.1867,-85.69,0,68.25
AR845_2005_8_29.n3,35.1313,-80.7675,3,61.0
AR846_2005_8_29.n3,43.6032,-84.7645,3,48.75
AR850_2005_8_29.n3,36.2116,-83.2225,0,69.33333333333333
AR853_2005_8_29.n3,32.6858,-97.3923,3,43.5
AR857_2005_8_29.n3,36.18367,-115.02083,1,5.0
AR858_2005_8_29.n3,47.4705,-122.2247,3,57.0
AR860_2005_8_29.n3,35.7078,-82.9013,0,97.66666666666667
AR862_2005_8_29.n3,34.1127,-83.546,3,57.25
AR863_2005_8_29.n3,33.7117,-96.653,3,47.25
AR864_2005_8_29.n3,39.4109,-104.2391,1,32.0
AR866_2005_8_29.n3,38.41935,-121.36029,3,49.0
AR867_2005_8_29.n3,39.84319,-74.153,0,79.0
AR868_2005_8_29.n3,44.7572,-93.3435,3,62.5
AR871_2005_8_29.n3,28.078,-82.4655,0,97.0
AR878_2005_8_29.n3,45.2767,-76.0933,0,100.0
AR880_2005_8_29.n3,53.5517,-113.6018,0,100.0
AR883_2005_8_29.n3,37.0725,-76.486,0,71.0
AR884_2005_8_29.n3,35.238,-89.9402,0,100.0
AR886_2005_8_29.n3,27.7063,-82.731,0,73.5
AR887_2005_8_29.n3,32.3108,-110.8575,1,15.75
AR889_2005_8_29.n3,40.0228,-83.149,1,20.666666666666668
AR892_2005_8_29.n3,39.7485,-75.0714,0,68.75
AR893_2005_8_29.n3,39.8068,-105.1278,1,18.5
AR894_2005_8_29.n3,33.1812,-97.3337,3,49.75
AR895_2005_8_29.n3,38.4463,-81.925,0,76.25
AR896_2005_8_29.n3,53.5455,-113.9183,1,26.0
AR898_2005_8_29.n3,35.3365,-82.6157,0,78.5
AR899_2005_8_29.n3,43.9911,-72.7358,0,85.0
AR900_2005_8_29.n3,41.3123,-96.077,0,77.25
AR903_2005_8_29.n3,38.997,-77.2758,0,73.0
AR904_2005_8_29.n3,38.7557,-77.734,3,64.75
AR905_2005_8_29.n3,39.4586,-80.12408,0,67.5
AR906_2005_8_29.n3,39.426,-80.0893,3,65.0
AR907_2005_8_29.n3,42.1133,-77.9345,3,37.5
AR908_2005_8_29.n3,30.7197,-86.5847,0,87.5
AR909_2005_8_29.n3,28.4262,-80.7117,0,71.25
AR910_2005_8_29.n3,28.4083,-96.63134000000001,3,51.25
AR911_2005_8_29.n3,30.2445,-81.7457,0,90.0
AR914_2005_8_29.n3,27.2375,-80.8367,0,86.75
AR915_2005_8_29.n3,37.3758,-122.0825,3,47.25
AR916_2005_8_29.n3,26.0538,-81.6958,0,90.0
AR917_2005_8_29.n3,32.04833,-102.16667,3,37.25
AR918_2005_8_29.n3,29.6397,-82.3453,3,59.75
AR919_2005_8_29.n3,30.17952,-81.58844,0,80.0
AR921_2005_8_29.n3,29.213,-81.0447,0,71.5
AR922_2005_8_29.n3,28.9545,-80.8988,0,80.25
AR924_2005_8_29.n3,30.4797,-83.3937,0,68.0
AR925_2005_8_29.n3,30.4768,-86.4147,0,70.75
AR926_2005_8_29.n3,31.0887,-81.4183,0,76.5
AR927_2005_8_29.n3,30.435,-85.4155,1,0.0
AR928_2005_8_29.n3,39.6428,-78.7562,1,34.666666666666664
AR929_2005_8_29.n3,44.8538,-74.9018,3,54.5
AR930_2005_8_29.n3,40.72,-74.0305,0,75.75
AR932_2005_8_29.n3,46.201,-63.2298,3,66.5
AR933_2005_8_29.n3,43.9303,-75.6577,0,74.5
AR934_2005_8_29.n3,40.2978,-76.5755,0,69.5
AR935_2005_8_29.n3,41.0907,-74.37,0,90.75
AR936_2005_8_29.n3,40.902,-75.1345,0,96.75
AR937_2005_8_29.n3,40.6237,-75.0728,0,91.0
AR938_2005_8_29.n3,40.5527,-74.9025,0,97.66666666666667
AR939_2005_8_29.n3,40.156079999999996,-74.91696,0,71.5
AR941_2005_8_29.n3,38.5497,-94.6755,1,29.0
AR942_2005_8_29.n3,38.7008,-93.2845,3,43.0
AR943_2005_8_29.n3,45.8938,-77.2833,3,35.25
AR949_2005_8_29.n3,35.7303,-83.9757,3,66.0
AR952_2005_8_29.n3,35.5292,-77.3872,3,66.0
AR953_2005_8_29.n3,30.6312,-97.6058,3,54.75
AR955_2005_8_29.n3,29.663,-82.3347,3,43.5
AR956_2005_8_29.n3,34.98168,-83.40186,0,71.25
AR959_2005_8_29.n3,40.85783,-73.19133000000001,0,78.0
ARAO_2005_8_29.n3,45.281940000000006,-122.75028,3,51.0
ARAU1_2005_8_29.n3,40.5983,-113.0217,1,4.0
ARC_2005_8_29.n3,43.62452000000001,-113.29709000000001,1,10.666666666666666
ARDC1_2005_8_29.n3,36.6094,-119.4619,1,26.0
ARFO3_2005_8_29.n3,42.1058,-122.2781,1,15.0
ARGC1_2005_8_29.n3,35.1919,-120.4317,3,38.0
ARMM8_2005_8_29.n3,47.5867,-108.8694,1,11.0
ARP3_2005_8_29.n3,27.84,-97.06,3,59.5
ARST2_2005_8_29.n3,33.87538,-101.7572,3,65.16666666666667
AS075_2005_8_29.n3,29.4365,-95.1008,3,53.0
AS146_2005_8_29.n3,41.8745,-85.2012,3,48.0
AS211_2005_8_29.n3,44.4,-79.6855,1,34.0
AS213_2005_8_29.n3,47.3083,-122.385,0,70.0
AS364_2005_8_29.n3,32.5308,-82.9378,0,83.5
AS605_2005_8_29.n3,39.1945,-84.3658,3,48.0
AS677_2005_8_29.n3,36.4752,-97.4217,3,50.5
AS716_2005_8_29.n3,44.988690000000005,-105.20061000000001,1,15.5
AS720_2005_8_29.n3,30.14943,-82.78381,0,75.5
AS884_2005_8_29.n3,42.7035,-72.1903,0,89.75
ASHM_2005_8_29.n3,36.42389,-116.30583,1,6.666666666666667
ASLM7_2005_8_29.n3,38.8119,-92.2569,3,53.0
ASPER_2005_8_29.n3,33.16796,-100.19600000000001,3,57.4
ASRC1_2005_8_29.n3,36.23,-121.4917,1,27.0
ASTM2_2005_8_29.n3,38.0667,-75.2014,0,70.0
ASYU1_2005_8_29.n3,37.5167,-112.5556,1,11.0
ATAM7_2005_8_29.n3,39.8694,-92.5206,0,85.0
ATFO3_2005_8_29.n3,44.0397,-118.4164,1,9.0
ATNC1_2005_8_29.n3,34.4458,-118.2,1,14.0
ATO_2005_8_29.n3,43.443699999999986,-112.81240000000001,1,7.0
ATRC1_2005_8_29.n3,41.8586,-123.3525,1,20.0
ATRT2_2005_8_29.n3,26.2283,-97.3492,3,64.0
ATSC1_2005_8_29.n3,41.53,-120.6714,1,21.0
ATST2_2005_8_29.n3,34.02177999999999,-102.40450000000003,3,49.166666666666664
AVLC1_2005_8_29.n3,41.0519,-120.6861,1,21.0
AWRA2_2005_8_29.n3,67.7414,-144.1225,3,53.0
AWSC1_2005_8_29.n3,35.5439,-119.4092,1,17.75
